RID,SID,text,polarity,category,target
1035,1035:0,Sadece meze yiyin.,positive,FOOD#QUALITY,meze
1035,1035:1,Her hafta gelmeye çalışıyoruz.,positive,RESTAURANT#GENERAL,NULL
1035,1035:2,"Bütün balıkları değişik soslarla pişirip getiriyorlar, siz dur diyene kadar da mezeler gelmeye devam ediyor.",positive,FOOD#STYLE_OPTIONS,soslarla
1035,1035:4,Balığın fast food gibi yenildiği yer.,neutral,FOOD#STYLE_OPTIONS,Balığın
1035,1035:5,Yavaş yavaş balık keyfi yapmak isterseniz önermem.,negative,FOOD#STYLE_OPTIONS,balık
1035,1035:6,Servisi çok hızlı.,positive,SERVICE#GENERAL,hızlı
1035,1035:7,Mısır ekmeği de sıcacık bayılıyorum.,positive,FOOD#QUALITY,Mısır ekmeği
1036,1036:0,"60 çeşit çay, ruh dinlendirici müzikler, keyifli ortam, hayal kırıklığı yaratan Mizuno Pudding ve farklı da olsa alt tarafı çay içmiştim, bu hesap da ne şimdi dedirten bir hesap :",positive,AMBIENCE#GENERAL,müzikler
1036,1036:0,"60 çeşit çay, ruh dinlendirici müzikler, keyifli ortam, hayal kırıklığı yaratan Mizuno Pudding ve farklı da olsa alt tarafı çay içmiştim, bu hesap da ne şimdi dedirten bir hesap :",positive,AMBIENCE#GENERAL,ortam
1036,1036:0,"60 çeşit çay, ruh dinlendirici müzikler, keyifli ortam, hayal kırıklığı yaratan Mizuno Pudding ve farklı da olsa alt tarafı çay içmiştim, bu hesap da ne şimdi dedirten bir hesap :",negative,FOOD#QUALITY,Mizuno Pudding
1036,1036:0,"60 çeşit çay, ruh dinlendirici müzikler, keyifli ortam, hayal kırıklığı yaratan Mizuno Pudding ve farklı da olsa alt tarafı çay içmiştim, bu hesap da ne şimdi dedirten bir hesap :",positive,DRINKS#STYLE_OPTIONS,çeşit
1036,1036:0,"60 çeşit çay, ruh dinlendirici müzikler, keyifli ortam, hayal kırıklığı yaratan Mizuno Pudding ve farklı da olsa alt tarafı çay içmiştim, bu hesap da ne şimdi dedirten bir hesap :",negative,DRINKS#PRICES,hesap
1036,1036:2,"Hem çok keyif almıştım, hem de yok yok bir çay için bu kadar paraya değmez demiştim ve öve öve bitirilmeyen Mizuno Pudding'i beğenmemiştim.",positive,RESTAURANT#GENERAL,NULL
1036,1036:2,"Hem çok keyif almıştım, hem de yok yok bir çay için bu kadar paraya değmez demiştim ve öve öve bitirilmeyen Mizuno Pudding'i beğenmemiştim.",negative,DRINKS#PRICES,paraya
1036,1036:2,"Hem çok keyif almıştım, hem de yok yok bir çay için bu kadar paraya değmez demiştim ve öve öve bitirilmeyen Mizuno Pudding'i beğenmemiştim.",negative,FOOD#QUALITY,Mizuno Pudding'i
1037,1037:1,Neden şimdiye kadar gelmemişim dedim.,positive,RESTAURANT#GENERAL,NULL
1037,1037:2,Servisten de oldukça memnun kaldık.,positive,SERVICE#GENERAL,Servisten
1037,1037:3,Biz erken saatte gittik ama akşamları romantik bir yemek için oldukça ideal bir mekan...,positive,AMBIENCE#GENERAL,mekan
1038,1038:0,Hangi gün hangi saat gidilse kalabalıktan kurtulmak mümkün değil.,negative,AMBIENCE#GENERAL,kalabalıktan
1038,1038:1,Çoluğu çocuğu toplayan ev hanımları grupları mekana olan ilgiyi azaltıyor.,negative,AMBIENCE#GENERAL,ev hanımları
1038,1038:2,Garsonlar iyi.,positive,SERVICE#GENERAL,Garsonlar
1039,1039:0,"Ansiklopedi kalinliginda menuyu getirip siparisinizi vermek istediginizde o yok, bu uok,su kalmadi seklinde ifadelerle birturlu istediginiz tatliyi yiyemediginiz mekan isletmecisine konuyu ilettiginizde yapacak birseyleri olmadigini buyuk rahatlikla dile getiren , garsonlarinin sattiklari urunden haberdar olmayip isteklerinizi yerine gec veya yanlis getirmeleride cabasi.",negative,SERVICE#GENERAL,getirmeleride
1039,1039:0,"Ansiklopedi kalinliginda menuyu getirip siparisinizi vermek istediginizde o yok, bu uok,su kalmadi seklinde ifadelerle birturlu istediginiz tatliyi yiyemediginiz mekan isletmecisine konuyu ilettiginizde yapacak birseyleri olmadigini buyuk rahatlikla dile getiren , garsonlarinin sattiklari urunden haberdar olmayip isteklerinizi yerine gec veya yanlis getirmeleride cabasi.",negative,SERVICE#GENERAL,garsonlarinin
1039,1039:0,"Ansiklopedi kalinliginda menuyu getirip siparisinizi vermek istediginizde o yok, bu uok,su kalmadi seklinde ifadelerle birturlu istediginiz tatliyi yiyemediginiz mekan isletmecisine konuyu ilettiginizde yapacak birseyleri olmadigini buyuk rahatlikla dile getiren , garsonlarinin sattiklari urunden haberdar olmayip isteklerinizi yerine gec veya yanlis getirmeleride cabasi.",negative,FOOD#STYLE_OPTIONS,NULL
1039,1039:1,Kesinlikle tavsiye etmiyorum.,negative,RESTAURANT#GENERAL,NULL
1040,1040:0,Diğer şubesinin efsaneleşen hikayelerinin ardından defalarca hep belirli sebeplerle geldiğimiz Eleos bence cidden abartılıyor.,negative,RESTAURANT#GENERAL,Eleos
1040,1040:1,Yeşilköy şubesini bilemem ama burası standart üzerinde yine de o fiyatlar bence çok saçma.,negative,RESTAURANT#PRICES,fiyatlar
1040,1040:2,Ayrıca fix menü zorlaması gibi en sinir bozucu uygulamayı burada normalleştirmiş durumdalar.,negative,FOOD#STYLE_OPTIONS,fix menü
1040,1040:3,Mezeler de vasatın üzerinde.,neutral,FOOD#QUALITY,Mezeler
1040,1040:4,Balkon/teras bölümü de cidden çok küçük.,negative,AMBIENCE#GENERAL,Balkon/teras bölümü
1041,1041:0,Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis.,negative,SERVICE#GENERAL,servisi
1041,1041:0,Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis.,negative,RESTAURANT#GENERAL,mekan
1041,1041:1,Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde.,negative,SERVICE#GENERAL,Mekanin isletmecisi beyin
1041,1041:1,Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde.,negative,SERVICE#GENERAL,tavri tarzi konusmasi uslubu
1041,1041:2,Mekanin populerligi yuzunden rahatlar sanirim ama bu rahatlikla populerligi kisa surede kaybederler.,negative,RESTAURANT#GENERAL,Mekanin
1041,1041:3,Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz.,neutral,AMBIENCE#GENERAL,manzara
1041,1041:3,Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz.,negative,FOOD#QUALITY,yemekleride
1041,1041:4,Zaten bu saatten sonra sultan sofrasida kursa o isletmeciyle bu mekana bir daha adimimi atmam.,negative,SERVICE#GENERAL,isletmeciyle
1042,1042:0,"Yemekler super lezzetli, ogle yemeginde cok kalabalik ama saat 2 sonrasinda rahat.",positive,FOOD#QUALITY,Yemekler
1042,1042:0,"Yemekler super lezzetli, ogle yemeginde cok kalabalik ama saat 2 sonrasinda rahat.",negative,AMBIENCE#GENERAL,ogle yemeginde
1042,1042:1,"Bir tabaga 5 farkli cesit isteyebilirsiniz, ozellikle bugday salatasi ve havuc salatasi muhtesem mutlaka deneyin",positive,FOOD#QUALITY,havuc salatasi
1042,1042:1,"Bir tabaga 5 farkli cesit isteyebilirsiniz, ozellikle bugday salatasi ve havuc salatasi muhtesem mutlaka deneyin",positive,FOOD#QUALITY,bugday salatasi
1043,1043:0,Istanbulda baklavanın adresi.,positive,FOOD#QUALITY,baklavanın
1043,1043:1,"Karaköyden, Eminönünden geçerken uğramalısınız.",positive,RESTAURANT#GENERAL,NULL
1043,1043:2,Sadece baklava değil karışık tabak yaptırın.,positive,FOOD#QUALITY,karışık tabak
1043,1043:3,Çikolatalı baklavayıda özellikle bayanlara tavsiye ederim,positive,FOOD#QUALITY,Çikolatalı baklavayıda
1044,1044:0,"yurtdisindan gelen misafirlerimi memnun etmesiyle,manzarasiyla ve tabii ki meze ve yemekleriyle begenimi kazanmis oldu gelinir tadilir calan muzikler guzel ayari sohbetle hos bir fon oluyor.",positive,AMBIENCE#GENERAL,manzarasiyla
1044,1044:0,"yurtdisindan gelen misafirlerimi memnun etmesiyle,manzarasiyla ve tabii ki meze ve yemekleriyle begenimi kazanmis oldu gelinir tadilir calan muzikler guzel ayari sohbetle hos bir fon oluyor.",positive,FOOD#QUALITY,meze ve yemekleriyle
1044,1044:0,"yurtdisindan gelen misafirlerimi memnun etmesiyle,manzarasiyla ve tabii ki meze ve yemekleriyle begenimi kazanmis oldu gelinir tadilir calan muzikler guzel ayari sohbetle hos bir fon oluyor.",positive,AMBIENCE#GENERAL,muzikler
1045,1045:0,Burayi seviyorum gerçekten.,positive,RESTAURANT#GENERAL,Burayi
1045,1045:2,Hersey lezzetli statüsüne çok yakin.,positive,FOOD#QUALITY,Hersey
1045,1045:3,Keyifli vakit geçirirsiniz emin olun.,positive,RESTAURANT#GENERAL,vakit geçirirsiniz
1046,1046:0,"Bira dışında başka bir şey içmenizi istemeyen mekan, bira 7,8 lira iken votka 25, şarap 17.5...",negative,DRINKS#PRICES,votka
1046,1046:0,"Bira dışında başka bir şey içmenizi istemeyen mekan, bira 7,8 lira iken votka 25, şarap 17.5...",negative,DRINKS#PRICES,şarap
1046,1046:1,"Onun dışında, belirli bir saatten sonra müzik sağır edici seviyeye ulaşmakta.",negative,AMBIENCE#GENERAL,müzik
1047,1047:0,Balıklarından daha çok kendine has mezeleriyle ön plana çıkmış Alkolsüz bir Balıkçı .,positive,FOOD#STYLE_OPTIONS,mezeleriyle
1047,1047:1,mezeleri gerçekten standartların üzerinde mekan neredeyse her gün akşam saatlerinde yoğun oluyor .,positive,FOOD#QUALITY,mezeleri
1047,1047:2,bunun haricinde çalışanların ilgiside gayet iyi,positive,SERVICE#GENERAL,çalışanların ilgiside
1048,1048:0,Tam bir hayal kırıklığı.,negative,RESTAURANT#GENERAL,NULL
1048,1048:1,Combo tabağı hayalleriyle gittik ve şaka gibi içinde iki üç parça olan çok lezzetsiz bir tabak geldi.,negative,FOOD#QUALITY,tabak
1048,1048:2,Hamburgerleri vasat.,neutral,FOOD#QUALITY,Hamburgerleri
1048,1048:3,Çok çok kötü,negative,RESTAURANT#GENERAL,NULL
1049,1049:0,Sütiştir dedik kahvaltı yapalım dedik pişman olduk valla.,negative,RESTAURANT#GENERAL,kahvaltı
1049,1049:1,Porsiyonları çok küçük fiyatlar çok Pahalı.,negative,FOOD#STYLE_OPTIONS,Porsiyonları
1049,1049:1,Porsiyonları çok küçük fiyatlar çok Pahalı.,negative,AMBIENCE#GENERAL,fiyatlar
1049,1049:2,Garsonlar ilgisiz çayları kötü.,negative,SERVICE#GENERAL,Garsonlar
1049,1049:2,Garsonlar ilgisiz çayları kötü.,negative,DRINKS#QUALITY,çayları
1049,1049:3,Arada bir belki tatlı yemeye gidilebilir.,positive,FOOD#QUALITY,tatlı
1049,1049:4,O da manzarası için.,positive,AMBIENCE#GENERAL,manzarası
1050,1050:0,Egzotik çayları seviyorsanız mutlaka uğramanız gereken bir mekan.,positive,DRINKS#STYLE_OPTIONS,çayları
1050,1050:1,Bourbon vanilla ve Irish Malt tavsiye ettiğim çaylar arasında.,positive,DRINKS#QUALITY,Bourbon vanilla
1050,1050:1,Bourbon vanilla ve Irish Malt tavsiye ettiğim çaylar arasında.,positive,DRINKS#QUALITY,Irish Malt
1050,1050:2,"Servis kaliteli, çalışanları ise inanılmaz ilgili.",positive,SERVICE#GENERAL,çalışanları
1050,1050:2,"Servis kaliteli, çalışanları ise inanılmaz ilgili.",positive,SERVICE#GENERAL,Servis
1050,1050:3,Sevdiğiniz çayların bazılarını paket olarak satın alabiliyorsunuz da.,positive,DRINKS#STYLE_OPTIONS,çayların
1050,1050:4,Mekandaki müzik seçimleri de harika.,positive,AMBIENCE#GENERAL,müzik seçimleri
1050,1050:5,Bazen inanılmaz kalabalık olabiliyor haliyle öyle günlerde serviste aksaklıklar yaşanabiliyor.,negative,SERVICE#GENERAL,serviste
1051,1051:0,Mekan güzel ferah.,positive,AMBIENCE#GENERAL,Mekan
1051,1051:1,Servis çok hızlı.,positive,SERVICE#GENERAL,Servis
1051,1051:2,Çok fazla çeşit var.,positive,FOOD#STYLE_OPTIONS,çeşit
1051,1051:3,Bazı çeşitler kebapla çok alakasız olabiliyor.,negative,FOOD#STYLE_OPTIONS,çeşitler
1051,1051:4,Fiyatları makul.,positive,RESTAURANT#PRICES,Fiyatları
1051,1051:5,Yemekler lezzetli,positive,FOOD#QUALITY,Yemekler
1052,1052:0,"Manzara güzel,yemekler güzel ama servis berbat.",negative,SERVICE#GENERAL,servis
1052,1052:0,"Manzara güzel,yemekler güzel ama servis berbat.",positive,FOOD#QUALITY,yemekler
1052,1052:0,"Manzara güzel,yemekler güzel ama servis berbat.",positive,AMBIENCE#GENERAL,Manzara
1052,1052:1,Bir defa demlik çay içmek istedik musluk suyu ile yapmışlar küf kokuyordu.,negative,DRINKS#QUALITY,demlik çay
1052,1052:3,Kısacası berbat.,negative,RESTAURANT#GENERAL,NULL
1053,1053:2,"Mekani çok güzel, çesitler inanilmaz derecede bol ve lezzetli.",positive,FOOD#QUALITY,NULL
1053,1053:2,"Mekani çok güzel, çesitler inanilmaz derecede bol ve lezzetli.",positive,AMBIENCE#GENERAL,Mekani
1053,1053:2,"Mekani çok güzel, çesitler inanilmaz derecede bol ve lezzetli.",positive,FOOD#STYLE_OPTIONS,çesitler
1053,1053:3,servisi gayet iyi.,positive,SERVICE#GENERAL,servisi
1053,1053:4,"Tesis, Fethi Pasa korulugunun içinde yer aliyor.",neutral,LOCATION#GENERAL,Tesis
1054,1054:0,Etler kalitesi ortalama.,neutral,FOOD#QUALITY,Etler
1054,1054:1,Lezzet ortalama.,neutral,FOOD#QUALITY,Lezzet
1054,1054:2,Neyle kıyaslanarak çok beğenildiğini merak ediyorum açıkçası.,negative,RESTAURANT#GENERAL,NULL
1054,1054:3,Mekan güzel.,positive,RESTAURANT#GENERAL,Mekan
1054,1054:4,Bu et bu parayı asla hak etmiyor.,negative,FOOD#QUALITY,et
1054,1054:4,Bu et bu parayı asla hak etmiyor.,negative,FOOD#PRICES,et
1055,1055:0,Kuru fasulye için gidilir.,positive,FOOD#QUALITY,Kuru fasulye
1055,1055:1,Güzel yapıyorlar.,positive,FOOD#QUALITY,NULL
1055,1055:2,"Pilav, ayran eşliğinde iyi bir menü.",positive,FOOD#QUALITY,menü
1055,1055:3,"Ama servis konusunda personelinden memnun değilim, bu konuda kendilerini inş.",negative,SERVICE#GENERAL,personelinden
1056,1056:0,Mart ayinin son gunu bugun berbatti burasi.,negative,RESTAURANT#GENERAL,burasi
1056,1056:1,"Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi.",negative,FOOD#QUALITY,kokusu tadi
1056,1056:1,"Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi.",negative,FOOD#QUALITY,menemen
1056,1056:1,"Kahvaltiliklar geldi cay yok gelen menemen bozuk domatesten,kokusu tadi yenecek gibi degil, yan masada surekli onu istemistik biz gelmedi diyip durdu bizim gibi.",negative,FOOD#STYLE_OPTIONS,Kahvaltiliklar
1056,1056:2,Normalde sevdigim bir kahvalticiydi bgn ne yedigimi anladim ne bisi!,negative,FOOD#QUALITY,yedigimi
1057,1057:0,Nereye gitsek kararsızlığına düşmek üzereyken kurtarıcı olan mekandır Kütük Ev.,positive,RESTAURANT#GENERAL,mekandır
1057,1057:1,"İçeriden ve dışarıdan tamamen bir dağ evini andırmasıyla egzotik bir havaya sahip olan mekanda servis nispeten hızlı, fiyatlar pahalı değil, bahçesi güzel.",positive,AMBIENCE#GENERAL,bahçesi
1057,1057:1,"İçeriden ve dışarıdan tamamen bir dağ evini andırmasıyla egzotik bir havaya sahip olan mekanda servis nispeten hızlı, fiyatlar pahalı değil, bahçesi güzel.",positive,AMBIENCE#GENERAL,mekanda
1057,1057:1,"İçeriden ve dışarıdan tamamen bir dağ evini andırmasıyla egzotik bir havaya sahip olan mekanda servis nispeten hızlı, fiyatlar pahalı değil, bahçesi güzel.",positive,RESTAURANT#PRICES,fiyatlar
1057,1057:1,"İçeriden ve dışarıdan tamamen bir dağ evini andırmasıyla egzotik bir havaya sahip olan mekanda servis nispeten hızlı, fiyatlar pahalı değil, bahçesi güzel.",positive,SERVICE#GENERAL,servis
1057,1057:2,Kışın daha çok tercih edilebilecek bir yer ama yazın da gidilir gidilmesine.,positive,RESTAURANT#GENERAL,NULL
1058,1058:0,Sunduklari lezzetleri ve gösterdikleri ilgi ile Küçük Ev sayesinde güzel bir aksam geçirdik.,positive,FOOD#QUALITY,lezzetleri
1058,1058:0,Sunduklari lezzetleri ve gösterdikleri ilgi ile Küçük Ev sayesinde güzel bir aksam geçirdik.,positive,RESTAURANT#GENERAL,Küçük Ev
1058,1058:0,Sunduklari lezzetleri ve gösterdikleri ilgi ile Küçük Ev sayesinde güzel bir aksam geçirdik.,positive,SERVICE#GENERAL,ilgi
1058,1058:1,Ardindan en çok begendigim ise döner oldu.,positive,FOOD#QUALITY,döner
1058,1058:2,Gayet lezzetliydi.,positive,FOOD#QUALITY,NULL
1058,1058:3,Bence buraya yolunuz düserse dönerini ve kavurmali pidesini kesinlik denemenizi öneririm.,positive,FOOD#QUALITY,dönerini ve kavurmali pidesini
1058,1058:4,Diger yediklerimizide begendim hepsi güzellerdi.,positive,FOOD#QUALITY,yediklerimizide
1058,1058:5,Kendi üretimleri manda yogurtlarinida denemenizde fayda var.,positive,FOOD#QUALITY,manda yogurtlarinida
1058,1058:6,Tatlilardan ise en çok kazandibini ve kaymakli ayva tatlisini begendim.,positive,FOOD#QUALITY,kaymakli ayva tatlisini
1058,1058:6,Tatlilardan ise en çok kazandibini ve kaymakli ayva tatlisini begendim.,positive,FOOD#QUALITY,kazandibini
1058,1058:7,"Fiyatlar ise sunulan hizmet, kalite ve merkezi konumundan dolayi uygun sayilir.",positive,RESTAURANT#PRICES,Fiyatlar
1058,1058:7,"Fiyatlar ise sunulan hizmet, kalite ve merkezi konumundan dolayi uygun sayilir.",positive,LOCATION#GENERAL,konumundan
1058,1058:7,"Fiyatlar ise sunulan hizmet, kalite ve merkezi konumundan dolayi uygun sayilir.",positive,SERVICE#GENERAL,hizmet
1058,1058:9,Öncelikle ortamini çok begendim.,positive,AMBIENCE#GENERAL,ortamini
1058,1058:10,"Güzel, sik ve ferah bir ortami var.",positive,AMBIENCE#GENERAL,ortami
1058,1058:11,Özellikle restorantin tam ortasindaki agaç çok hosuma gitti.,positive,AMBIENCE#GENERAL,agaç
1058,1058:13,O agaci korumak için gösterdiginiz çaba kesinlikle isletmenizin sayginligini fazlasiyla arttiracaktir.,positive,AMBIENCE#GENERAL,çaba
1058,1058:14,Hazir ürünlerden çok yöresel ve kendi üretimleri ürünleri kullaniyor oluslari çok hosuma gitti.,positive,FOOD#STYLE_OPTIONS,ürünleri
1058,1058:15,Trabzon ve Rizeden gelen kavurmalar ile yapilan kasarli ve kavurmali pide beni benden aldi.,positive,FOOD#QUALITY,kasarli ve kavurmali pide
1058,1058:16,Harikaydi...,positive,RESTAURANT#GENERAL,NULL
1059,1059:0,"Umdugumu degil buldugumu yedim - Arkadaslarim çok övdü, geldim yedim bitiremedim.",negative,FOOD#QUALITY,NULL
1059,1059:1,Yani güzel degildi.,negative,FOOD#QUALITY,NULL
1059,1059:2,Damak tadima hitap edemedi açikçasi.,negative,FOOD#QUALITY,NULL
1059,1059:3,Biberler kizartilmadan atilmis içine.,negative,FOOD#QUALITY,Biberler
1059,1059:4,Bol yumurtali ve birkaç parça domates atilmis içine.,negative,FOOD#QUALITY,domates
1059,1059:5,Adeta menemen degil biberli omlet olmus gibi.,negative,FOOD#QUALITY,menemen
1059,1059:6,Açik ayrani fena degildi.,neutral,DRINKS#QUALITY,Açik ayrani
1059,1059:7,Begendim diyebilirim.,positive,RESTAURANT#GENERAL,NULL
1060,1060:0,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok.,positive,AMBIENCE#GENERAL,Manzara
1060,1060:0,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok.,negative,FOOD#STYLE_OPTIONS,cesit
1060,1060:0,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok.,negative,RESTAURANT#PRICES,NULL
1060,1060:0,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok.,negative,FOOD#QUALITY,yemegi
1060,1060:1,hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,positive,FOOD#QUALITY,patates kizartmasi
